speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
turvul,Turkey Vulture,Cathartes aura,L2472992,Los Angeles River--Los Feliz golf course area,2024-11-10 13:02,1.0,34.1247903,-118.2716095,True,False,False,S202077525
turvul,Turkey Vulture,Cathartes aura,L679245,Rancho Seco Reservoir Park,2024-11-10 13:00,50.0,38.3376169,-121.099205,True,False,False,S202091996
turvul,Turkey Vulture,Cathartes aura,L37960066,"Coyote Valley Open Space Preserve, Morgan Hill US-CA 37.17079, -121.72724",2024-11-10 12:56,3.0,37.170791,-121.727238,True,False,True,S202097092
turvul,Turkey Vulture,Cathartes aura,L37955874,Bolinas Lagoon big turnout,2024-11-10 12:46,1.0,37.931118,-122.688782,True,False,True,S202075217
turvul,Turkey Vulture,Cathartes aura,L37958079,"Pescadero Creek, Pescadero, California, US (37.252, -122.384)",2024-11-10 12:39,1.0,37.2521746,-122.3842324,True,False,True,S202086976
turvul,Turkey Vulture,Cathartes aura,L1772438,Mill Valley WTP--Gem Pond (restricted access),2024-11-10 12:39,12.0,37.8950446,-122.5264781,True,False,False,S202088728
turvul,Turkey Vulture,Cathartes aura,L38232243,SACRAMENTO NATIONAL WILDLIFE REFUGE AUTOMOBILE DRIVE,2024-11-10 12:36,15.0,39.4276128,-122.1916235,True,False,True,S203511999
turvul,Turkey Vulture,Cathartes aura,L2675580,Wilder Community & Fields,2024-11-10 12:34,1.0,37.864757,-122.188214,True,False,False,S202093297
turvul,Turkey Vulture,Cathartes aura,L469120,Miguelito County Park,2024-11-10 12:30,11.0,34.593129,-120.4701734,True,False,False,S202096378
turvul,Turkey Vulture,Cathartes aura,L3281549,"Woodward Way, Lakeport",2024-11-10 12:30,1.0,39.0235571,-122.9208675,True,False,True,S202176490
turvul,Turkey Vulture,Cathartes aura,L37955411,"52–98 Oak Ave, Yuba City US-CA 38.93790, -121.60304",2024-11-10 12:24,5.0,38.937895,-121.603039,True,False,True,S202073259
turvul,Turkey Vulture,Cathartes aura,L28056752,Highway 37 Sonoma,2024-11-10 12:22,6.0,38.1366828,-122.4722603,True,False,True,S202071277
turvul,Turkey Vulture,Cathartes aura,L12511205,Little River Cemetery and Sinkhole Trail,2024-11-10 12:14,3.0,39.2678881,-123.7876847,True,False,False,S202112950
turvul,Turkey Vulture,Cathartes aura,L845075,San Pablo Bay NWR,2024-11-10 12:11,1.0,38.1149858,-122.3007917,True,False,False,S202069636
turvul,Turkey Vulture,Cathartes aura,L3159820,Topanga SP--Los Liones Trail,2024-11-10 12:11,2.0,34.0507482,-118.561905,True,False,False,S202071321
turvul,Turkey Vulture,Cathartes aura,L35105004,Willits--Babcock Park,2024-11-10 12:01,7.0,39.400241,-123.350051,True,False,False,S202067241
turvul,Turkey Vulture,Cathartes aura,L1027892,Montezuma Hills Rd.,2024-11-10 11:55,26.0,38.1222685,-121.7966652,True,False,False,S202696555
turvul,Turkey Vulture,Cathartes aura,L598128,Owl Canyon - ONLY (waterbirds from this site OK),2024-11-10 11:46,2.0,38.3098072,-123.0619812,True,False,False,S202067443
turvul,Turkey Vulture,Cathartes aura,L15629774,"San Joaquin River, Brentwood US-CA 38.09366, -121.58112",2024-11-10 11:46,2.0,38.093659,-121.581116,True,False,True,S202111077
turvul,Turkey Vulture,Cathartes aura,L3268510,Surfer's Knoll,2024-11-10 11:43,1.0,34.2399779,-119.2660734,True,False,False,S202070253
turvul,Turkey Vulture,Cathartes aura,L37953361,"24648 California 132, Waterford, California, US (37.639, -120.544)",2024-11-10 11:35,3.0,37.638819,-120.543588,True,False,True,S202063874
turvul,Turkey Vulture,Cathartes aura,L37954515,"2723–2745 Price St, Pismo Beach US-CA (35.1533,-120.6623)",2024-11-10 11:33,2.0,35.153274,-120.662275,True,False,True,S202069012
turvul,Turkey Vulture,Cathartes aura,L333742,Stevens Creek County Park (please use a more specific hotspot where possible),2024-11-10 11:30,5.0,37.2852798,-122.0758863,True,False,False,S202091388
turvul,Turkey Vulture,Cathartes aura,L37983165,Arrowhead marsh,2024-11-10 11:30,1.0,37.742037,-122.209742,True,False,True,S202219531
turvul,Turkey Vulture,Cathartes aura,L487660,Whiskeytown Lake,2024-11-10 11:27,1.0,40.6217706,-122.5552368,True,False,False,S202583103
turvul,Turkey Vulture,Cathartes aura,L25453846,"125 Lessingia Court, San Mateo, California, US (37.51, -122.335)",2024-11-10 11:24,7.0,37.5101663,-122.3350649,True,False,True,S202072974
turvul,Turkey Vulture,Cathartes aura,L863224,South Yuba River SP--Bridgeport area,2024-11-10 11:23,8.0,39.2925895,-121.1932594,True,False,False,S202082270
turvul,Turkey Vulture,Cathartes aura,L605511,S Shingle Rd.--west of Latrobe,2024-11-10 11:22,2.0,38.5506155,-121.0192966,True,False,False,S202068907
turvul,Turkey Vulture,Cathartes aura,L13405627,Lake of the Springs Resort (restricted access),2024-11-10 11:21,2.0,39.370161,-121.2640101,True,False,False,S202062298
turvul,Turkey Vulture,Cathartes aura,L1622759,Griffith Park--Bird Sanctuary,2024-11-10 11:18,1.0,34.1250853,-118.2968082,True,False,False,S202062745
turvul,Turkey Vulture,Cathartes aura,L716144,"Big Sur coast--Sea-lion Beach (""Condor overlook"")",2024-11-10 11:17,6.0,36.2019418,-121.7289214,True,False,False,S202093627
turvul,Turkey Vulture,Cathartes aura,L911943,Lake Hodges--footbridge (east end),2024-11-10 11:15,1.0,33.0572433,-117.0734453,True,False,False,S202081042
turvul,Turkey Vulture,Cathartes aura,L29744186,Reyes Backyard,2024-11-10 11:14,1.0,37.975504,-121.298951,True,False,True,S202066547
turvul,Turkey Vulture,Cathartes aura,L37959869,"14540–14554 Berryessa Knoxville Rd, Napa US-CA 38.70081, -122.26942",2024-11-10 11:12,1.0,38.700807,-122.269423,True,False,True,S202096021
turvul,Turkey Vulture,Cathartes aura,L37960955,Poppet Flats Road,2024-11-10 11:11,1.0,33.8524257,-116.8519329,True,False,False,S202102308
turvul,Turkey Vulture,Cathartes aura,L684136,Del Monte Forest--SFB Morse Botanical Reserve,2024-11-10 11:11,1.0,36.5910669,-121.9254112,True,False,False,S202077629
turvul,Turkey Vulture,Cathartes aura,L21263203,"Meadow Club Rd, Fairfax US-CA (37.9644,-122.6120)",2024-11-10 11:01,7.0,37.964358,-122.612031,True,False,True,S202080878
turvul,Turkey Vulture,Cathartes aura,L492576,MLK Jr. Regional Shoreline--Garretson Pt.,2024-11-10 11:00,2.0,37.7506464,-122.2110772,True,False,False,S202213775
turvul,Turkey Vulture,Cathartes aura,L3129876,Shorttail Gulch,2024-11-10 10:58,12.0,38.305783,-123.0110407,True,False,False,S202079508
turvul,Turkey Vulture,Cathartes aura,L37959374,"Pullout before Grimes Point, Big Sur US-CA 36.20815, -121.73769",2024-11-10 10:58,3.0,36.208151,-121.737692,True,False,True,S202093676
turvul,Turkey Vulture,Cathartes aura,L37963046,"Mendocino Bay Viewpoint - 1000 Brewery Gulch Road, Mendocino, California, US (39.3, -123.795)",2024-11-10 10:57,3.0,39.2995086,-123.794607,True,False,True,S202113079
turvul,Turkey Vulture,Cathartes aura,L1317062,Humboldt Bay NWR--Ma-le'l Dunes Unit-north,2024-11-10 10:55,5.0,40.8741533,-124.1523314,True,False,False,S202111768
turvul,Turkey Vulture,Cathartes aura,L30104256,"Vallejo House, Montini Open Space, Mountain Cemetary, Bike Trail",2024-11-10 10:55,4.0,38.2958283,-122.4588451,True,False,True,S202069517
turvul,Turkey Vulture,Cathartes aura,L12470564,Papapietro Perry Winery,2024-11-10 10:53,4.0,38.6729506,-122.9348123,True,False,False,S202058295
turvul,Turkey Vulture,Cathartes aura,L764558,Emeryville Marina,2024-11-10 10:47,3.0,37.8393943,-122.3118854,True,False,False,S202077088
turvul,Turkey Vulture,Cathartes aura,L772156,Arcata Marsh--Brackish Pond,2024-11-10 10:44,3.0,40.8613449,-124.0936204,True,False,False,S203278330
turvul,Turkey Vulture,Cathartes aura,L9093203,residential area behind Claey's ranch,2024-11-10 10:40,1.0,38.00698,-122.2443783,True,False,True,S202865878
turvul,Turkey Vulture,Cathartes aura,L622485,Pt. Emery,2024-11-10 10:23,1.0,37.8458334,-122.30106,True,False,False,S202136033
turvul,Turkey Vulture,Cathartes aura,L821990,Sutter Buttes--Pass Rd.,2024-11-10 10:23,2.0,39.1864976,-121.8260193,True,False,False,S202058198
turvul,Turkey Vulture,Cathartes aura,L15928791,Bodega - the town (from Creamery to cemetery to schoolhouse),2024-11-10 10:22,5.0,38.3458151,-122.974341,True,False,False,S202061685
turvul,Turkey Vulture,Cathartes aura,L953963,Mendocino Headlands SP--bluffs,2024-11-10 10:20,3.0,39.3104772,-123.809588,True,False,False,S202059355
turvul,Turkey Vulture,Cathartes aura,L25124415,Estero Americano (no public access),2024-11-10 10:19,8.0,38.316722,-122.995447,True,False,True,S202091828
turvul,Turkey Vulture,Cathartes aura,L485738,Evergreen Cemetery (IMP Co.),2024-11-10 10:18,2.0,32.7909003,-115.5192876,True,False,False,S202072314
turvul,Turkey Vulture,Cathartes aura,L37255791,"12679 Cabezon Place, San Diego, California, US (32.947, -117.114)",2024-11-10 10:18,1.0,32.9466456,-117.1136692,True,False,True,S202053520
turvul,Turkey Vulture,Cathartes aura,L37962143,Road to Estero Americano,2024-11-10 10:15,2.0,38.2769061,-122.9687188,True,False,True,S202108655
turvul,Turkey Vulture,Cathartes aura,L716345,Mesa Grande Rd.,2024-11-10 10:12,1.0,33.1792625,-116.768682,True,False,False,S202108968
turvul,Turkey Vulture,Cathartes aura,L449423,Big River,2024-11-10 10:11,,34.1136166,-114.3946266,True,False,True,S202215222
turvul,Turkey Vulture,Cathartes aura,L1173033,Leona Canyon Regional OSP,2024-11-10 10:10,2.0,37.7773973,-122.1478415,True,False,False,S202169910
turvul,Turkey Vulture,Cathartes aura,L1274015,Jenner Headlands Hawk Overlook,2024-11-10 10:08,21.0,38.4647455,-123.1280708,True,False,True,S202108863
turvul,Turkey Vulture,Cathartes aura,L10850051,Canada Rd. at Hwy 92/Hwy 280 intersection,2024-11-10 10:07,2.0,37.505396,-122.339425,True,False,False,S202068915
turvul,Turkey Vulture,Cathartes aura,L20713818,Howard's,2024-11-10 10:05,1.0,37.9101928,-122.0561497,True,False,True,S202112516
turvul,Turkey Vulture,Cathartes aura,L592549,Happy Harbor,2024-11-10 09:56,1.0,38.104643,-121.5938473,True,False,False,S202110944
turvul,Turkey Vulture,Cathartes aura,L37961360,O’Reilly Farm,2024-11-10 09:55,2.0,38.918975,-121.253914,True,False,True,S202104566
turvul,Turkey Vulture,Cathartes aura,L37961284,"Lampson Avenue, Seal Beach",2024-11-10 09:53,2.0,33.7763032,-118.0634094,True,False,True,S202104378
turvul,Turkey Vulture,Cathartes aura,L37951536,"La Puerta Sports Park, Claremont",2024-11-10 09:47,2.0,34.128393,-117.719077,True,False,True,S202055428
turvul,Turkey Vulture,Cathartes aura,L37950237,Oswald between Township,2024-11-10 09:42,5.0,39.078459,-121.723753,True,False,True,S202049319
turvul,Turkey Vulture,Cathartes aura,L5236749,Fairmont Hill,2024-11-10 09:39,1.0,33.8672523,-117.7810312,True,False,True,S202057471
turvul,Turkey Vulture,Cathartes aura,L28771382,"13430 Ebbtide Village, Clearlake Oaks US-CA (39.0208,-122.6591)",2024-11-10 09:32,10.0,39.020838,-122.659066,True,False,True,S202108505
turvul,Turkey Vulture,Cathartes aura,L613218,Pt. Reyes Hostel,2024-11-10 09:32,2.0,38.0440862,-122.8620386,True,False,False,S202074061
turvul,Turkey Vulture,Cathartes aura,L5670315,Baron Ranch Trail,2024-11-10 09:25,14.0,34.4894878,-120.1198769,True,False,False,S202103039
turvul,Turkey Vulture,Cathartes aura,L783546,San Luis Reservoir SRA--Romero Visitor Center,2024-11-10 09:25,2.0,37.0813105,-121.098432,True,False,False,S202105054
turvul,Turkey Vulture,Cathartes aura,L1141480,E Levee Rd.--Elverta Rd. to Riego Rd.,2024-11-10 09:25,1.0,38.7282085,-121.4890909,True,False,False,S203129033
turvul,Turkey Vulture,Cathartes aura,L4867200,Greenwood State Beach,2024-11-10 09:18,2.0,39.1259405,-123.716172,True,False,False,S202069722
turvul,Turkey Vulture,Cathartes aura,L37952879,Valley Ford,2024-11-10 09:16,3.0,38.318339,-122.925263,True,False,True,S202061625
turvul,Turkey Vulture,Cathartes aura,L4179351,Lake Berryessa--Eticuera Creek Day Use Area,2024-11-10 09:16,2.0,38.678389,-122.267101,True,False,False,S202096202
turvul,Turkey Vulture,Cathartes aura,L297818,Foster Park,2024-11-10 09:14,6.0,34.3552019,-119.3107658,True,False,False,S202052082
turvul,Turkey Vulture,Cathartes aura,L323639,Blue Lake--cottonwoods,2024-11-10 09:11,2.0,40.8736563,-123.9948072,True,False,False,S202048518
turvul,Turkey Vulture,Cathartes aura,L437030,Laguna Mtns.--Agua Dulce Creek/Wooded Hill,2024-11-10 09:08,2.0,32.8536337,-116.4356279,True,False,False,S202095129
turvul,Turkey Vulture,Cathartes aura,L3091784,Dry Creek Community Park,2024-11-10 09:07,2.0,38.735289,-121.3608921,True,False,False,S202062147
turvul,Turkey Vulture,Cathartes aura,L37962573,"San Joaquin River, Stockton Buckley Cove to Twitchell Island",2024-11-10 09:04,5.0,37.981174,-121.385414,True,False,True,S202110782
turvul,Turkey Vulture,Cathartes aura,L22196464,Bay lands Park,2024-11-10 09:00,1.0,37.437948,-122.098636,True,False,True,S203112761
turvul,Turkey Vulture,Cathartes aura,L37952981,"119 Crown Rd, Kentfield US-CA 37.94914, -122.57050",2024-11-10 08:57,1.0,37.949142,-122.570496,True,False,True,S202062075
turvul,Turkey Vulture,Cathartes aura,L14952680,CETECOM Pond,2024-11-10 08:53,3.0,37.4553921,-121.9197997,True,False,False,S202053768
turvul,Turkey Vulture,Cathartes aura,L8391095,Hogsback Road-(west end),2024-11-10 08:40,14.0,40.187355,-122.171621,True,False,False,S202058834
turvul,Turkey Vulture,Cathartes aura,L798452,Fort Bragg Haul Road and Bluffs--Pudding Cr to Virgin Cr Beach,2024-11-10 08:40,1.0,39.4694304,-123.8050604,True,False,False,S202046930
turvul,Turkey Vulture,Cathartes aura,L37958154,Mead ranch,2024-11-10 08:37,5.0,38.395829,-122.260721,True,False,True,S202087368
turvul,Turkey Vulture,Cathartes aura,L11253914,Chumash Painted Cave State Historic Park,2024-11-10 08:34,1.0,34.5041871,-119.7876263,True,False,False,S202485517
turvul,Turkey Vulture,Cathartes aura,L37990958,Reuss Rd - Cedar Mountain Winery,2024-11-10 08:30,30.0,37.661399,-121.670567,True,False,True,S202262427
turvul,Turkey Vulture,Cathartes aura,L7839643,Almaden Quicksilver CP--Mockingbird Hill entrance,2024-11-10 08:30,1.0,37.193796,-121.83711,True,False,False,S202061433
turvul,Turkey Vulture,Cathartes aura,L38016502,Rattlesnake Flats,2024-11-10 08:30,1.0,35.2560336,-120.8769913,True,False,True,S202412446
turvul,Turkey Vulture,Cathartes aura,L11199252,Old Chittenden Road,2024-11-10 08:30,1.0,36.9004934,-121.6006674,True,False,False,S202182676
turvul,Turkey Vulture,Cathartes aura,L478268,Folsom Lake SRA--Beeks Bight,2024-11-10 08:28,2.0,38.7702126,-121.132164,True,False,False,S202094666
turvul,Turkey Vulture,Cathartes aura,L8370321,Pantera Park,2024-11-10 08:25,1.0,34.0142296,-117.7912735,True,False,False,S202067936
turvul,Turkey Vulture,Cathartes aura,L807330,Briones Reservoir,2024-11-10 08:10,6.0,37.9247011,-122.192688,True,False,False,S202087663
turvul,Turkey Vulture,Cathartes aura,L37952877,"Wilder Ranch State Park, Santa Cruz US-CA 36.96045, -122.08615",2024-11-10 08:10,5.0,36.960453,-122.086153,True,False,True,S202061616
turvul,Turkey Vulture,Cathartes aura,L341991,San Carpoforo Creek,2024-11-10 08:08,1.0,35.7639908,-121.3213976,True,False,False,S202090505
turvul,Turkey Vulture,Cathartes aura,L1482563,Jenner Overlook,2024-11-10 08:00,3.0,38.4518786,-123.1271242,True,False,False,S202055974
turvul,Turkey Vulture,Cathartes aura,L247968,San Bruno Mountain Park,2024-11-10 08:00,1.0,37.6990544,-122.4356181,True,False,False,S202091545
turvul,Turkey Vulture,Cathartes aura,L4010539,Beale AFB (restricted access),2024-11-10 07:52,3.0,39.1111556,-121.3609457,True,False,False,S202097955
turvul,Turkey Vulture,Cathartes aura,L781205,Tomales Bay--Lawson's Landing,2024-11-10 07:26,1.0,38.232871,-122.9679644,True,False,False,S202042365
turvul,Turkey Vulture,Cathartes aura,L37962351,"Estero Trail, Inverness, California, US (38.081, -122.914)",2024-11-10 07:18,2.0,38.0812421,-122.9142263,True,False,True,S202109594
turvul,Turkey Vulture,Cathartes aura,L616062,College of the Redwoods--Campus Park Area,2024-11-10 06:46,2.0,40.7003655,-124.1991305,True,False,False,S202105851
turvul,Turkey Vulture,Cathartes aura,L15846074,"7500 Uva Dr, Redwood Valley US-CA 39.24707, -123.21493",2024-11-10 06:27,1.0,39.24707,-123.214926,True,False,True,S202038503
turvul,Turkey Vulture,Cathartes aura,L557638,Monticello Dam (NAP Co.),2024-11-09 16:45,1.0,38.5120001,-122.1041536,True,False,False,S202053106
turvul,Turkey Vulture,Cathartes aura,L9700154,Mare Island RR Ave at Hwy37,2024-11-09 16:33,1.0,38.116473,-122.2872649,True,False,True,S201955242
turvul,Turkey Vulture,Cathartes aura,L1282904,Pt. Mugu SP--Sycamore Cove (south of HW1 and offshore),2024-11-09 16:22,3.0,34.0694741,-119.0120662,True,False,False,S202333412
turvul,Turkey Vulture,Cathartes aura,L14054174,Backyard,2024-11-09 16:15,1.0,38.354132,-121.957807,True,False,True,S201953578
turvul,Turkey Vulture,Cathartes aura,L37933071,"3190 Triunfo Canyon Rd, Agoura Hills US-CA 34.12863, -118.79642",2024-11-09 16:08,1.0,34.128632,-118.796417,True,False,True,S201963714
turvul,Turkey Vulture,Cathartes aura,L37943067,"Samoa Blvd, Arcata US-CA 40.86842, -124.11951",2024-11-09 16:03,2.0,40.868419,-124.119506,True,False,True,S202012543
turvul,Turkey Vulture,Cathartes aura,L36231439,Miguelito pond,2024-11-09 16:02,3.0,34.632024,-120.465966,True,False,True,S202332815
turvul,Turkey Vulture,Cathartes aura,L10477677,Hillrise Neighborhood,2024-11-09 16:02,1.0,34.1524677,-118.7634873,True,False,True,S201955341
turvul,Turkey Vulture,Cathartes aura,L37930683,"Leland Stanford Mansion State Historic Park, Sacramento US-CA 38.57632, -121.49752",2024-11-09 15:49,4.0,38.576319,-121.497518,True,False,True,S201951478
turvul,Turkey Vulture,Cathartes aura,L353751,Mayflower County Park,2024-11-09 15:39,1.0,33.671028,-114.534548,True,False,False,S201954461
turvul,Turkey Vulture,Cathartes aura,L37933934,Felix Cove,2024-11-09 15:20,1.0,38.154186,-122.91954,True,False,True,S201967630
turvul,Turkey Vulture,Cathartes aura,L37930087,"4904 CA-49, Angels Camp US-CA 38.02769, -120.50696",2024-11-09 15:16,1.0,38.027692,-120.506963,True,False,True,S201948603
turvul,Turkey Vulture,Cathartes aura,L5108421,South Fork Meadows,2024-11-09 15:14,1.0,34.1308438,-116.843816,True,False,False,S202879080
turvul,Turkey Vulture,Cathartes aura,L2153701,Stanley F. Wakefield Wilderness Area,2024-11-09 15:02,16.0,37.789,-120.817,True,False,False,S201954189
turvul,Turkey Vulture,Cathartes aura,L21389994,"Tolay Lake Regional Park, Petaluma US-CA 38.20530, -122.52096",2024-11-09 15:02,6.0,38.205299,-122.520955,True,False,True,S201969012
turvul,Turkey Vulture,Cathartes aura,L37930911,"2–4 Laurel Ave, Yuba City US-CA 38.93065, -121.59063",2024-11-09 15:01,2.0,38.930649,-121.590631,True,False,True,S201952660
turvul,Turkey Vulture,Cathartes aura,L23351761,Mt. Diablo SP--Rocky Pt. Picnic Area,2024-11-09 15:00,2.0,37.863561,-121.929583,True,False,False,S201955862
turvul,Turkey Vulture,Cathartes aura,L37931463,The Birds Cafe,2024-11-09 14:58,2.0,38.335176,-123.048819,True,False,True,S201955318
turvul,Turkey Vulture,Cathartes aura,L510190,Paramount Ranch,2024-11-09 14:57,1.0,34.1161038,-118.756628,True,False,False,S202601117
turvul,Turkey Vulture,Cathartes aura,L37929502,"Samoa Blvd, Arcata US-CA 40.86762, -124.14015",2024-11-09 14:48,2.0,40.867621,-124.140149,True,False,True,S201945961
turvul,Turkey Vulture,Cathartes aura,L17178907,Leach Rd.,2024-11-09 14:48,30.0,39.0001922,-121.5056009,True,False,False,S201948567
turvul,Turkey Vulture,Cathartes aura,L565875,Woodside Horse Park,2024-11-09 14:42,2.0,37.4193903,-122.2367191,True,False,False,S201950628
turvul,Turkey Vulture,Cathartes aura,L4153117,Thermalito Afterbay--south levee (incl. E Hamilton & Larkin Rd),2024-11-09 14:41,3.0,39.4551656,-121.652027,True,False,False,S201950281
turvul,Turkey Vulture,Cathartes aura,L13878633,Oroville WA--Pacific Heights loop,2024-11-09 14:37,10.0,39.4462642,-121.6213501,True,False,False,S201957550
turvul,Turkey Vulture,Cathartes aura,L1328770,American River Parkway--Sailor Bar - Olive Ave. access,2024-11-09 14:36,1.0,38.6391765,-121.2497725,True,False,False,S201945955
turvul,Turkey Vulture,Cathartes aura,L37576337,"Trione-Annadel State Park, Santa Rosa US-CA 38.44335, -122.64774",2024-11-09 14:28,4.0,38.443345,-122.647744,True,False,True,S201954309
turvul,Turkey Vulture,Cathartes aura,L37455876,Walmart Porter Ranch Parking Lot,2024-11-09 14:22,1.0,34.2762315,-118.5672672,True,False,True,S201943159
turvul,Turkey Vulture,Cathartes aura,L1317633,Konyn Dairy (private property),2024-11-09 14:18,8.0,33.0910274,-117.0012939,True,False,False,S202109468
turvul,Turkey Vulture,Cathartes aura,L29938271,"1605 Berkeley Dr, Lompoc US-CA 34.63862, -120.43888",2024-11-09 14:18,1.0,34.638615,-120.438877,True,False,True,S201942848
turvul,Turkey Vulture,Cathartes aura,L21068364,Boa Vista Ranch,2024-11-09 14:15,2.0,38.74337,-120.729083,True,False,True,S201946948
turvul,Turkey Vulture,Cathartes aura,L416384,McGrath State Beach--general,2024-11-09 14:14,1.0,34.2263338,-119.2598963,True,False,False,S201958014
turvul,Turkey Vulture,Cathartes aura,L1041285,Griffith Observatory,2024-11-09 14:14,1.0,34.1184087,-118.3009039,True,False,False,S201948109
turvul,Turkey Vulture,Cathartes aura,L1248729,Laurelwood Park/Sugarloaf Mtn.,2024-11-09 14:12,2.0,37.5233416,-122.3204041,True,False,False,S201965777
turvul,Turkey Vulture,Cathartes aura,L37697301,"Pepperwood Park, Irvine US-CA 33.70678, -117.76684",2024-11-09 14:09,1.0,33.706784,-117.766843,True,False,True,S201946671
turvul,Turkey Vulture,Cathartes aura,L37928652,"2885–2939 Nelson Rd, Durham US-CA 39.55143, -121.81305",2024-11-09 13:47,3.0,39.551432,-121.813054,True,False,True,S201941824
turvul,Turkey Vulture,Cathartes aura,L37964000,"Union City, California, US (37.609, -122.012)",2024-11-09 13:34,1.0,37.6087712,-122.0116106,True,False,True,S202117086
turvul,Turkey Vulture,Cathartes aura,L38157275,Fort Ord Natural Reserve,2024-11-09 13:33,5.0,36.684784,-121.775511,True,False,True,S203129744
turvul,Turkey Vulture,Cathartes aura,L37928057,"584 Viejo Rd, Carmel US-CA 36.57812, -121.89819",2024-11-09 13:24,1.0,36.578125,-121.898193,True,False,True,S201939151
turvul,Turkey Vulture,Cathartes aura,L2131040,Home,2024-11-09 13:11,2.0,37.581441,-122.385846,True,False,True,S201952726
turvul,Turkey Vulture,Cathartes aura,L37931407,Big Bend,2024-11-09 13:08,1.0,38.236089,-122.461347,True,False,True,S201955072
turvul,Turkey Vulture,Cathartes aura,L806670,Mt. Diablo SP--N Gate Rd.,2024-11-09 13:00,2.0,37.866113,-121.9438863,True,False,False,S201955676
turvul,Turkey Vulture,Cathartes aura,L37932317,"2466–2488 Westside Rd, Bodega Bay US-CA 38.30589, -123.05825",2024-11-09 12:56,3.0,38.305894,-123.058255,True,False,True,S201960025
turvul,Turkey Vulture,Cathartes aura,L11467801,"1660 Bidwell Avenue, Chico, California, US (39.726, -121.866)",2024-11-09 12:56,4.0,39.725579,-121.8662741,True,False,True,S201933916
turvul,Turkey Vulture,Cathartes aura,L611277,Vasona Lake CP--lake area,2024-11-09 12:55,1.0,37.2453957,-121.9695711,True,False,False,S201962848
turvul,Turkey Vulture,Cathartes aura,L37929800,Cannibal Island Rd.,2024-11-09 12:44,1.0,40.643239,-124.292203,True,False,True,S201947341
turvul,Turkey Vulture,Cathartes aura,L37928045,"6651 Tecorida Ave, Atascadero US-CA 35.48241, -120.66514",2024-11-09 12:43,4.0,35.482412,-120.665141,True,False,True,S201939109
turvul,Turkey Vulture,Cathartes aura,L37927858,"Serrano Country Club, El Dorado Hills US-CA 38.68138, -121.04810",2024-11-09 12:43,2.0,38.681376,-121.048104,True,False,True,S201938267
turvul,Turkey Vulture,Cathartes aura,L198793,Del Rey Lagoon Park,2024-11-09 12:39,1.0,33.9610802,-118.4507315,True,False,False,S201932661
turvul,Turkey Vulture,Cathartes aura,L21661347,Hearst Castle Visitor Center Pond,2024-11-09 12:35,1.0,35.6494066,-121.1844013,True,False,False,S201972803
turvul,Turkey Vulture,Cathartes aura,L872863,North Spit--Manila Dunes,2024-11-09 12:34,1.0,40.8502205,-124.1713334,True,False,False,S201967988
turvul,Turkey Vulture,Cathartes aura,L37926709,Doubletree Pomona,2024-11-09 12:30,1.0,34.044306,-117.802845,True,False,True,S201933122
turvul,Turkey Vulture,Cathartes aura,L15204539,Santa Clara Square,2024-11-09 12:25,1.0,37.3810647,-121.9706551,True,False,True,S201948497
turvul,Turkey Vulture,Cathartes aura,L37927777,Morena Lake Shore,2024-11-09 12:17,2.0,32.689689,-116.524824,True,False,True,S201937907
turvul,Turkey Vulture,Cathartes aura,L37927176,"1410 Bay Flat Rd, Bodega Bay US-CA 38.33368, -123.04916",2024-11-09 12:12,13.0,38.333684,-123.049156,True,False,True,S201935308
turvul,Turkey Vulture,Cathartes aura,L16121907,YL Bluebird Fan,2024-11-09 12:12,2.0,33.8862,-117.785,True,False,True,S201926384
turvul,Turkey Vulture,Cathartes aura,L1473540,Folsom Lake SRA--Granite Bay Launch Ramp vicinity,2024-11-09 12:10,1.0,38.7453474,-121.1423146,True,False,False,S201934795
turvul,Turkey Vulture,Cathartes aura,L37925083,"96029, Flournoy US-CA 39.90378, -122.52455",2024-11-09 12:07,3.0,39.90378,-122.524553,True,False,True,S201926162
turvul,Turkey Vulture,Cathartes aura,L453066,Arroyo Grande Creek mouth,2024-11-09 11:58,1.0,35.1001785,-120.6287241,True,False,False,S201929430
turvul,Turkey Vulture,Cathartes aura,L27659330,ONeill Forebay--Medeiros Boat ramp,2024-11-09 11:55,8.0,37.0661497,-121.0267598,True,False,True,S201925807
turvul,Turkey Vulture,Cathartes aura,L720777,Finney Lake,2024-11-09 11:47,3.0,33.0622338,-115.5004263,True,False,False,S201927475
turvul,Turkey Vulture,Cathartes aura,L37924975,Morena Lake - Jetty Trail,2024-11-09 11:46,3.0,32.687701,-116.522663,True,False,True,S201925717
turvul,Turkey Vulture,Cathartes aura,L271480,Radio Rd.,2024-11-09 11:45,3.0,37.5427909,-122.2289407,True,False,False,S201925923
turvul,Turkey Vulture,Cathartes aura,L17364549,Meadowood Park,2024-11-09 11:45,9.0,33.7249732,-117.7536213,True,False,False,S201930959
turvul,Turkey Vulture,Cathartes aura,L13543092,Los Gatos Creek Trail--btw Vasona Lake CP and Oka Ponds,2024-11-09 11:41,1.0,37.2542336,-121.9621739,True,False,False,S201962394
turvul,Turkey Vulture,Cathartes aura,L133069,Pacific Grove--Washington Park,2024-11-09 11:40,3.0,36.6198677,-121.9288015,True,False,False,S201950820
